1.096774194	 1531554.81
1.111111111	 80
1.194539249	 143884.1111
2.265753425	 83785.80374
1.029585799	 114984.6429
1.844357977	 40463.93827
3.352201258	 60021.69849
1.265780731	 338495.7732
0.888888889	 1753796.6
1.257352941	 54748.10606
1.474576271	 352829.1053
1.864130435	 300412.4259
3.343283582	 120352.9508
1.35009311	 81806.1686
1.185130112	 18369.03241
1.033898305	 704613.1
1	 2095628.333
1.795180723	 338951.8571
1.471014493	 102155.1556
1.041666667	 3258758
1.345238095	 129210.7692
1.137931034	 693114.4211
1.255319149	 242073.7523
1.539601431	 19925.38725
1.038961039	 604858.6154
1.452830189	 340732
1.041666667	 536944.84
1.807692308	 163914.15
1.398809524	 130244.7547
1.206349206	 304343.4286
0.976744186	 1849776.5
1.232758621	 168825.3158
1.426829268	 81810.65854
1.215189873	 269574.56
1.08974359	 129519.26
2.838487973	 76341.28421
1.523517382	 216029.1039
1.931034483	 149772.4518
1.91011236	 76427.60714
1.648148148	 322333.25
1.634340223	 67961.09223
1.430555556	 266994.8333
2.91509434	 59566.2518
1.652329749	 138887.4848
1.394508671	 33794.76444
1.233009709	 203751.2941
1.478991597	 164882.0769
1.097402597	 9196.08
1.170212766	 36009
1.196721311	 23224.82051
1.363636364	 35888.77778
1.230769231	 166253
1.320754717	 21617.76923
1.106666667	 26452.20833
1.263456091	 224855.9231
